0,136520,0.66046828,0.61071372,0.48768976
136520,136760,0.48345566,0.24576494,0.40056098
136760,194520,0.21032174,0.16544305,0.097729594
194520,194760,0.58709127,0.31994691,0.58805609
194760,204080,0.3741889,0.26758528,0.34675464
204080,210800,0.46069813,0.3370474,0.40292308
210800,213000,0.52184463,0.33559635,0.39884695
213000,224840,0.42333719,0.30056131,0.33011252
224840,232480,0.37180212,0.24799526,0.3511894
232480,242480,0.46259218,0.37982818,0.383701
242480,245360,0.33337921,0.33741713,0.47133383
245360,259240,0.38220873,0.37695324,0.43056566
259240,261600,0.59010309,0.58964908,0.48097184
261600,269360,0.37305841,0.21269345,0.27052048
269360,275680,0.51541144,0.37512323,0.42683074
275680,307360,0.27784577,0.18422174,0.18717769
307360,344960,0.31546798,0.31462318,0.21215583
344960,355280,0.34322697,0.45867687,0.41810179
355280,367800,0.41167581,0.38827047,0.36312434
367800,379160,0.36198774,0.30073395,0.26610863
379160,387320,0.30278385,0.36315823,0.18812332
387320,408120,0.34128803,0.27410284,0.20650515
408120,450760,0.47673088,0.36539805,0.36723614
450760,477240,0.4360531,0.4348821,0.36265096
477240,487400,0.40995923,0.32220796,0.25289246
487400,515120,0.40405244,0.25428382,0.28042221
515120,525320,0.24719295,0.30945247,0.23978183
525320,552160,0.34015945,0.275678,0.27221859
552160,567800,0.48906425,0.39962953,0.25076073
567800,572320,0.454331,0.34028697,0.39314252
572320,572880,0.33663306,0.30767217,0.19856882
572880,590360,0.41565537,0.41962165,0.50821227
590360,593840,0.29031649,0.35376668,0.20611422
593840,630480,0.43999133,0.61602825,0.55499452
630480,634680,0.38697734,0.51137888,0.48743665
634680,642880,0.4825623,0.56344879,0.4745529
642880,692560,0.24704811,0.17310025,0.2328763
692560,697680,0.41211259,0.38997704,0.36277506
697680,700400,0.48477557,0.3294172,0.28810054
700400,714760,0.24919851,0.19549593,0.14511701
714760,773240,0.28627777,0.23530726,0.15507738
773240,800480,0.53276306,0.45957527,0.4225387
800480,831440,0.36824718,0.26610956,0.36528602
831440,835480,0.43115005,0.43824834,0.59159487
835480,841680,0.50093281,0.56376082,0.3281112
841680,871360,0.24890015,0.2931734,0.29376608
871360,877600,0.30150303,0.36203068,0.35416335
877600,881080,0.39893728,0.45271173,0.43620005
881080,890720,0.20333031,0.13737682,0.21626586
890720,895520,0.45348746,0.41241276,0.44558248
895520,911960,0.400846,0.28395823,0.42771518
911960,916960,0.45152628,0.33267188,0.43580654
916960,933640,0.24821514,0.49152708,0.42949274
933640,952200,0.30015793,0.46120879,0.36607328
952200,964040,0.31350148,0.38158315,0.36588565
964040,969480,0.76736242,0.73209184,0.64035076
969480,970920,0.68210876,0.67938226,0.69550323
970920,973880,0.50821483,0.48349059,0.51330721
973880,990920,0.42173961,0.39106131,0.50429112
990920,994040,0.53530765,0.49634469,0.50435668
994040,1000120,0.819461,0.62974548,0.70110333
1000120,1009080,0.39077696,0.33126014,0.41514063
1009080,1021440,0.42238283,0.37104654,0.27927911
1021440,1029920,0.37624562,0.26211488,0.34052762
1029920,1044680,0.36456925,0.43463814,0.36080664
1044680,1057160,0.27297696,0.3520585,0.34043834
1057160,1061360,0.46718767,0.36049357,0.32648522
1061360,1066360,0.2896038,0.17590068,0.22680652
1066360,1077200,0.44104484,0.405635,0.40596932
1077200,1084400,0.48415849,0.4412792,0.48946798
1084400,1088120,0.43588811,0.42130923,0.38961145
1088120,1097240,0.7538467,0.30065152,0.35356408
1097240,1100800,0.43390688,0.33264646,0.318247
1100800,1102120,0.82728851,0.758216,0.64925534
1102120,1104320,0.60326695,0.49689555,0.41565928
1104320,1117680,0.49790144,0.48890716,0.53789395
1117680,1121040,0.23926088,0.27010429,0.35289326
1121040,1147840,0.5113433,0.58763582,0.555863
1147840,1152400,0.49409145,0.43982717,0.41368273
1152400,1164640,0.43039232,0.53923625,0.52291262
1164640,1171560,0.49956864,0.66673404,0.61922717
1171560,1186720,0.46045592,0.59114313,0.5416373
1186720,1199280,0.32463983,0.26565161,0.3696385
1199280,1201160,0.43627053,0.37847614,0.34970146
1201160,1224560,0.30335858,0.29255259,0.29179254
1224560,1232120,0.3140679,0.22109622,0.34579673
1232120,1247040,0.46908298,0.38343555,0.45550886
1247040,1251200,0.37927002,0.26489297,0.42147964
1251200,1291160,0.27394029,0.32360649,0.36949691
1291160,1305600,0.43862382,0.26453862,0.32414055
1305600,1314480,0.4770512,0.25675133,0.27650249
1314480,1335040,0.41496873,0.19986637,0.27317363
1335040,1344360,0.27257621,0.22868235,0.2661494
1344360,1369560,0.21158184,0.34716454,0.263248
1369560,1472160,0.24517925,0.34498855,0.22161496
1472160,1472320,0.73515785,0.65199292,0.68385851
1472320,1501440,0.83141792,0.66225755,0.68584335
1501440,1501800,0.34670672,0.289361,0.2846114
1501800,1557160,0.90651488,0.67949247,0.60073811
