0,114480,0.67581594,0.65439844,0.64900315
114480,114600,0.91606742,0.76341408,0.707085
114600,139120,0.56588811,0.48531249,0.22635712
139120,175880,0.54426926,0.51249278,0.41770259
175880,207160,0.57912022,0.40331995,0.28892457
207160,217720,0.50181019,0.32540119,0.42110825
217720,291520,0.38239074,0.30854416,0.38292632
291520,295560,0.54906636,0.41729394,0.48569542
295560,315320,0.45989758,0.44591016,0.44882688
315320,327360,0.39862111,0.43718603,0.46117672
327360,353840,0.410174,0.47385585,0.49251059
353840,359640,0.53525132,0.38288003,0.40785748
359640,410920,0.424772,0.3888129,0.37769961
410920,419800,0.52841157,0.33449274,0.3891097
419800,445440,0.46436915,0.36872223,0.39481133
445440,453400,0.74259454,0.40168533,0.59003109
453400,550080,0.2825188,0.26172081,0.18729238
550080,562360,0.41698262,0.25353608,0.31821695
562360,572800,0.36618775,0.25331852,0.33302712
572800,575680,0.45197219,0.453134,0.57109994
575680,624160,0.32290682,0.21068403,0.28234032
624160,694680,0.23016562,0.30024418,0.29780677
694680,698480,0.53819484,0.33018786,0.34164694
698480,706280,0.34107938,0.2721546,0.27724877
706280,711080,0.28162947,0.29791453,0.30973884
711080,735120,0.46680161,0.22784531,0.24603635
735120,740840,0.65062708,0.39535582,0.54255694
740840,818840,0.31719226,0.29893094,0.32252157
818840,824360,0.71202773,0.65605676,0.56294352
824360,830240,0.74538285,0.49867475,0.59836578
830240,839760,0.82118863,0.56841409,0.66858768
839760,873320,0.52832,0.36357155,0.28941625
873320,891960,0.42732331,0.25168505,0.22273684
891960,897920,0.48541889,0.27862003,0.37281093
897920,915440,0.23749189,0.33496025,0.26720235
915440,928480,0.33515984,0.28782722,0.30340287
928480,944360,0.39621413,0.24919508,0.34786895
944360,948440,0.67511219,0.56156063,0.56721634
948440,958840,0.31826225,0.36593357,0.29494444
958840,968400,0.30551296,0.48954082,0.4684656
968400,974280,0.42120662,0.63608646,0.66709471
974280,982680,0.3756668,0.28520572,0.27618513
982680,1001240,0.52774936,0.30565283,0.25625619
1001240,1064840,0.20000783,0.32099783,0.29387221
1064840,1065960,0.42815182,0.56802809,0.47301221
1065960,1072800,0.49832797,0.61827391,0.69412422
1072800,1077800,0.44584742,0.5473007,0.60888
1077800,1109600,0.28361708,0.28269091,0.35093072
1109600,1125720,0.38473904,0.6122551,0.602106
1125720,1144040,0.29675323,0.22690701,0.24510647
1144040,1155880,0.36489803,0.3109903,0.26007366
1155880,1173560,0.41755646,0.24395557,0.29680049
1173560,1195600,0.47508934,0.21308284,0.24178834
1195600,1234280,0.38461849,0.36476415,0.31716156
1234280,1241320,0.66064918,0.4725621,0.39353782
1241320,1282400,0.46420008,0.34378496,0.32502398
1282400,1286080,0.79273087,0.52218103,0.54476023
1286080,1343200,0.39683542,0.453078,0.46279556
1343200,1343280,0.57301122,0.47624898,0.4512668
1343280,1358560,0.6590572,0.36578047,0.24003731
1358560,1359880,0.89707929,0.76475316,0.7118026
1359880,1369320,0.50548905,0.6071893,0.53262991
1369320,1392480,0.4882805,0.55771017,0.52290934
1392480,1400960,0.90255159,0.69809365,0.65867031
1400960,1401520,0.63796848,0.38954934,0.43430978
1401520,1439200,0.40717676,0.15581414,0.22428656
1439200,1439400,0.59952945,0.55987853,0.63516557
1439400,1471440,0.56550592,0.39345965,0.31008735
1471440,1530720,0.3853685,0.39617029,0.34996077
1530720,1588880,0.39782363,0.39568332,0.29342642
1588880,1605560,0.89015275,0.62864435,0.64442855
