0,147160,0.662195,0.61006254,0.49607059
147160,147400,0.50735867,0.27197725,0.40269789
147400,153280,0.35259017,0.28297645,0.32769954
153280,160200,0.38425639,0.43774676,0.34305605
160200,166560,0.44745958,0.42601848,0.4089404
166560,182560,0.33371639,0.22749133,0.28796083
182560,195840,0.29501265,0.20563886,0.29819536
195840,204440,0.40986574,0.40538105,0.37955621
204440,247560,0.22835079,0.27618745,0.22487636
247560,248120,0.30881372,0.26318064,0.27275664
248120,287360,0.47223949,0.34980473,0.39700815
287360,292880,0.37351629,0.40524232,0.3254568
292880,297200,0.46074644,0.48834977,0.53828806
297200,300000,0.35158166,0.41224632,0.3064582
300000,341000,0.33708388,0.4158498,0.36216894
341000,342960,0.33773234,0.21772593,0.3778483
342960,370760,0.61799288,0.70495522,0.56726074
370760,380440,0.59613591,0.69614255,0.52719462
380440,403040,0.22210793,0.20256761,0.31321153
403040,407440,0.55603111,0.65881509,0.43533412
407440,414120,0.5302276,0.62831575,0.62502635
414120,429080,0.33820763,0.22339064,0.4096998
429080,441000,0.39681974,0.38786387,0.42139763
441000,444560,0.43568188,0.52201861,0.27359897
444560,452720,0.34935036,0.34393123,0.41517863
452720,464360,0.35525358,0.33725739,0.34576061
464360,471280,0.41375118,0.34283748,0.28512239
471280,477680,0.24927247,0.22877495,0.31307206
477680,485120,0.40059868,0.41553029,0.40930802
485120,492240,0.39461747,0.40601033,0.28528041
492240,510000,0.42331582,0.53245783,0.31159744
510000,521040,0.37267953,0.26825243,0.35833952
521040,528880,0.3809506,0.368083,0.38783395
528880,530960,0.44947445,0.52466565,0.48787913
530960,540400,0.31579089,0.26941463,0.32402682
540400,558840,0.42536202,0.35473937,0.298999
558840,565360,0.41145894,0.36556926,0.24984851
565360,569160,0.44954419,0.45513296,0.29863685
569160,578120,0.30950317,0.26233098,0.303047
578120,609240,0.45961952,0.32481733,0.34675643
609240,619320,0.40717277,0.48072952,0.41468132
619320,648600,0.44085953,0.39308238,0.41125196
648600,694600,0.4721522,0.42980224,0.53632343
694600,715840,0.45456555,0.40327221,0.46759242
715840,727960,0.598844,0.52275604,0.58970505
727960,728520,0.3558355,0.18939744,0.19387564
728520,737160,0.28552324,0.27124709,0.28111798
737160,759840,0.38574454,0.36221492,0.34800392
759840,773480,0.46569136,0.47255868,0.64608109
773480,774920,0.59891826,0.33059615,0.35405454
774920,779080,0.38399404,0.32969829,0.281753
779080,811160,0.31248453,0.20261203,0.24011323
811160,812800,0.50177044,0.46863052,0.38199523
812800,814720,0.54097056,0.50382429,0.43755248
814720,821680,0.3454833,0.29709396,0.22629246
821680,843040,0.20568521,0.19452754,0.20494631
843040,867880,0.28788888,0.33209571,0.16748792
867880,879000,0.40778711,0.45309687,0.353358
879000,884440,0.60521382,0.40838736,0.37529773
884440,896080,0.51498854,0.44100475,0.49308598
896080,916880,0.3231996,0.27161476,0.25534955
916880,921680,0.19388486,0.369804,0.33705094
921680,925520,0.38814381,0.47517622,0.43131548
925520,953160,0.37765795,0.30238122,0.43909553
953160,965400,0.29329139,0.29874772,0.31799233
965400,977480,0.44074443,0.4874143,0.40550873
977480,1010400,0.52775329,0.25630015,0.42001167
1010400,1011680,0.485318,0.40168455,0.33104023
1011680,1026120,0.3904357,0.35747465,0.33584952
1026120,1032760,0.55639404,0.42333752,0.51687831
1032760,1044440,0.56255758,0.46063387,0.41062462
1044440,1051160,0.70371729,0.35231671,0.39642626
1051160,1059120,0.4323965,0.46753383,0.50859928
1059120,1105800,0.43005776,0.40286681,0.36639255
1105800,1115400,0.37810841,0.34099543,0.37257287
1115400,1125840,0.43587103,0.54603153,0.37697592
1125840,1141960,0.43343121,0.42602563,0.46683586
1141960,1142520,0.27660862,0.24133661,0.4969027
1142520,1148120,0.15265733,0.26701382,0.25442734
1148120,1190680,0.34526452,0.32000828,0.36621606
1190680,1207880,0.24593788,0.26526788,0.25613436
1207880,1210680,0.34633273,0.26707304,0.26005927
1210680,1219640,0.54085636,0.52141154,0.53012639
1219640,1227440,0.27108419,0.43520224,0.34156466
1227440,1237800,0.40274402,0.2461509,0.30112612
1237800,1315840,0.26691902,0.24276519,0.21959583
1315840,1326880,0.42287114,0.51835793,0.37628469
1326880,1354360,0.31215003,0.28559428,0.25619611
1354360,1367840,0.42839834,0.3240988,0.31291756
1367840,1414880,0.3956508,0.40282148,0.34508273
1414880,1482840,0.56359279,0.63334435,0.39362231
1482840,1483000,0.75054663,0.65550673,0.68856275
1483000,1486480,0.85159791,0.6714282,0.71132815
